camera,filename,config,det_source,flat_geom,radius,eccentricity,m_in,m_out,test_type,sigma_target,kernel_applied,native_sigma,measured,error_pct,int_var,int_max
v,sphere0717v_crop.png,Raw (no flattening),circle,none,94,0.9756789513004592,0,0,quadrature,2.0,1.885772271792797,0.6662303947865437,1.775950242246794,-11.202487887660295,0.05537739396095276,0.9882352948188782
v,sphere0717v_crop.png,Raw (no flattening),circle,none,94,0.9756789513004592,0,0,quadrature,4.0,3.9441269073221474,0.6662303947865437,3.4553397868634192,-13.616505328414519,0.05537739396095276,0.9882352948188782
v,sphere0717v_crop.png,Raw (no flattening),circle,none,94,0.9756789513004592,0,0,quadrature,6.0,5.962896700519184,0.6662303947865437,5.094529822258625,-15.091169629022913,0.05537739396095276,0.9882352948188782
v,sphere0717v_crop.png,Raw (no flattening),circle,none,94,0.9756789513004592,0,0,quadrature,8.0,7.972210299600893,0.6662303947865437,6.695078124119655,-16.311523448504317,0.05537739396095276,0.9882352948188782
v,sphere0717v_crop.png,Raw (no flattening),circle,none,94,0.9756789513004592,0,0,quadrature,10.0,9.977782171457871,0.6662303947865437,8.239195680280211,-17.608043197197887,0.05537739396095276,0.9882352948188782
v,sphere0717v_crop.png,Raw (no flattening),circle,none,94,0.9756789513004592,0,0,quadrature,12.0,11.98149143725699,0.6662303947865437,9.706171764559711,-19.11523529533574,0.05537739396095276,0.9882352948188782
v,sphere0717v_crop.png,Raw (no flattening),circle,none,94,0.9756789513004592,0,0,fixed_kernel,2.1080471861268744,2.0,0.6662303947865437,1.8674913403948767,-11.411312199987899,0.05537739396095276,0.9882352948188782
v,sphere0717v_crop.png,Raw (no flattening),circle,none,94,0.9756789513004592,0,0,fixed_kernel,4.0551033203776,4.0,0.6662303947865437,3.5008894616999564,-13.66707121598166,0.05537739396095276,0.9882352948188782
v,sphere0717v_crop.png,Raw (no flattening),circle,none,94,0.9756789513004592,0,0,fixed_kernel,6.036875262827404,6.0,0.6662303947865437,5.124392442816512,-15.115151138364347,0.05537739396095276,0.9882352948188782
v,sphere0717v_crop.png,Raw (no flattening),circle,none,94,0.9756789513004592,0,0,fixed_kernel,8.02769350056026,8.0,0.6662303947865437,6.7168742455639645,-16.328715775020704,0.05537739396095276,0.9882352948188782
v,sphere0717v_crop.png,Raw (no flattening),circle,none,94,0.9756789513004592,0,0,fixed_kernel,10.022168574661745,10.0,0.6662303947865437,8.255897003208023,-17.62364660198638,0.05537739396095276,0.9882352948188782
v,sphere0717v_crop.png,Raw (no flattening),circle,none,94,0.9756789513004592,0,0,fixed_kernel,12.01848005943087,12.0,0.6662303947865437,9.719312909071926,-19.130265549301246,0.05537739396095276,0.9882352948188782
v,sphere0717v_crop.png,CircDet+CircFlat 10% of radius,circle,circle,94,0.9756789513004592,9,9,quadrature,2.0,1.8092184208630073,0.8524838447794577,2.2474883364678377,12.374416823391886,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat 10% of radius,circle,circle,94,0.9756789513004592,9,9,quadrature,4.0,3.9081032860442715,0.8524838447794577,4.505957882355646,12.648947058891146,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat 10% of radius,circle,circle,94,0.9756789513004592,9,9,quadrature,6.0,5.939130516699396,0.8524838447794577,6.572346441890421,9.539107364840346,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat 10% of radius,circle,circle,94,0.9756789513004592,9,9,quadrature,8.0,7.9544497794875815,0.8524838447794577,8.537731922120177,6.721649026502208,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat 10% of radius,circle,circle,94,0.9756789513004592,9,9,quadrature,10.0,9.963597306916315,0.8524838447794577,10.486831790522697,4.8683179052269665,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat 10% of radius,circle,circle,94,0.9756789513004592,9,9,quadrature,12.0,11.969681336376087,0.8524838447794577,12.451439792096057,3.7619982674671406,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat 10% of radius,circle,circle,94,0.9756789513004592,9,9,fixed_kernel,2.174104115632452,2.0,0.8524838447794577,2.4486336408696205,12.627248311763,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat 10% of radius,circle,circle,94,0.9756789513004592,9,9,fixed_kernel,4.089832356663286,4.0,0.8524838447794577,4.602411722727329,12.533016548439498,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat 10% of radius,circle,circle,94,0.9756789513004592,9,9,fixed_kernel,6.060258138529246,6.0,0.8524838447794577,6.632369241853432,9.440375149812196,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat 10% of radius,circle,circle,94,0.9756789513004592,9,9,fixed_kernel,8.045292331892606,8.0,0.8524838447794577,8.581800499527823,6.668597553732482,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat 10% of radius,circle,circle,94,0.9756789513004592,9,9,fixed_kernel,10.036270657251626,10.0,0.8524838447794577,10.522220956196794,4.8419409513836555,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat 10% of radius,circle,circle,94,0.9756789513004592,9,9,fixed_kernel,12.030242254651814,12.0,0.8524838447794577,12.481272486182817,3.749136733772761,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat 14% of radius,circle,circle,94,0.9756789513004592,13,13,quadrature,2.0,1.8151814370260082,0.8397120641482984,2.202509508418685,10.125475420934249,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat 14% of radius,circle,circle,94,0.9756789513004592,13,13,quadrature,4.0,3.910867378130305,0.8397120641482984,4.441426479516155,11.035661987903866,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat 14% of radius,circle,circle,94,0.9756789513004592,13,13,quadrature,6.0,5.9409497262074025,0.8397120641482984,6.612728370691807,10.212139511530113,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat 14% of radius,circle,circle,94,0.9756789513004592,13,13,quadrature,8.0,7.955808170721803,0.8397120641482984,8.642991461480522,8.03739326850652,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat 14% of radius,circle,circle,94,0.9756789513004592,13,13,quadrature,10.0,9.964681813752199,0.8397120641482984,10.612333836652848,6.123338366528479,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat 14% of radius,circle,circle,94,0.9756789513004592,13,13,quadrature,12.0,11.97058409808493,0.8397120641482984,12.57954337403514,4.829528116959499,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat 14% of radius,circle,circle,94,0.9756789513004592,13,13,fixed_kernel,2.1691280162028694,2.0,0.8397120641482984,2.3911753257697894,10.236708387346411,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat 14% of radius,circle,circle,94,0.9756789513004592,13,13,fixed_kernel,4.0871892971424995,4.0,0.8397120641482984,4.538721237390946,11.047492724746773,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat 14% of radius,circle,circle,94,0.9756789513004592,13,13,fixed_kernel,6.058474754480388,6.0,0.8397120641482984,6.673773880625882,10.156007098824103,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat 14% of radius,circle,circle,94,0.9756789513004592,13,13,fixed_kernel,8.0439490519692,8.0,0.8397120641482984,8.686544517260625,7.988557127100579,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat 14% of radius,circle,circle,94,0.9756789513004592,13,13,fixed_kernel,10.035193887049527,10.0,0.8397120641482984,10.646840509101288,6.095015491839125,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat 14% of radius,circle,circle,94,0.9756789513004592,13,13,fixed_kernel,12.029343970087321,12.0,0.8397120641482984,12.608441119673355,4.814037665113251,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat 20% of radius,circle,circle,94,0.9756789513004592,18,18,quadrature,2.0,1.8222073382258284,0.8243545453965431,2.1494388388900676,7.47194194450338,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat 20% of radius,circle,circle,94,0.9756789513004592,18,18,quadrature,4.0,3.9141333119202852,0.8243545453965431,4.324692085200745,8.117302130018622,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat 20% of radius,circle,circle,94,0.9756789513004592,18,18,quadrature,6.0,5.9431001660315355,0.8243545453965431,6.515675132633341,8.59458554388901,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat 20% of radius,circle,circle,94,0.9756789513004592,18,18,quadrature,8.0,7.9574141266798515,0.8243545453965431,8.642579872800805,8.032248410010068,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat 20% of radius,circle,circle,94,0.9756789513004592,18,18,quadrature,10.0,9.965964056903077,0.8243545453965431,10.687455771649631,6.874557716496312,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat 20% of radius,circle,circle,94,0.9756789513004592,18,18,quadrature,12.0,11.971651497746,0.8243545453965431,12.698179034153272,5.818158617943932,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat 20% of radius,circle,circle,94,0.9756789513004592,18,18,fixed_kernel,2.1632291641238433,2.0,0.8243545453965431,2.328135249233312,7.6231445028737514,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat 20% of radius,circle,circle,94,0.9756789513004592,18,18,fixed_kernel,4.084061754738283,4.0,0.8243545453965431,4.416267501576937,8.13419989189029,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat 20% of radius,circle,circle,94,0.9756789513004592,18,18,fixed_kernel,6.0563652809681106,6.0,0.8243545453965431,6.576741176760377,8.59221449914072,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat 20% of radius,circle,circle,94,0.9756789513004592,18,18,fixed_kernel,8.042360375941627,8.0,0.8243545453965431,8.686525117637885,8.009647809656094,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat 20% of radius,circle,circle,94,0.9756789513004592,18,18,fixed_kernel,10.033920490840853,10.0,0.8243545453965431,10.72157953906979,6.85334360439317,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat 20% of radius,circle,circle,94,0.9756789513004592,18,18,fixed_kernel,12.02828169010503,12.0,0.8243545453965431,12.726432482094669,5.804243781254031,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,94,0.9756789513004592,13,13,quadrature,2.0,1.8151814370260082,0.8397120641482984,2.202509508418685,10.125475420934249,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,94,0.9756789513004592,13,13,quadrature,4.0,3.910867378130305,0.8397120641482984,4.441426479516155,11.035661987903866,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,94,0.9756789513004592,13,13,quadrature,6.0,5.9409497262074025,0.8397120641482984,6.612728370691807,10.212139511530113,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,94,0.9756789513004592,13,13,quadrature,8.0,7.955808170721803,0.8397120641482984,8.642991461480522,8.03739326850652,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,94,0.9756789513004592,13,13,quadrature,10.0,9.964681813752199,0.8397120641482984,10.612333836652848,6.123338366528479,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,94,0.9756789513004592,13,13,quadrature,12.0,11.97058409808493,0.8397120641482984,12.57954337403514,4.829528116959499,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,94,0.9756789513004592,13,13,fixed_kernel,2.1691280162028694,2.0,0.8397120641482984,2.3911753257697894,10.236708387346411,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,94,0.9756789513004592,13,13,fixed_kernel,4.0871892971424995,4.0,0.8397120641482984,4.538721237390946,11.047492724746773,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,94,0.9756789513004592,13,13,fixed_kernel,6.058474754480388,6.0,0.8397120641482984,6.673773880625882,10.156007098824103,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,94,0.9756789513004592,13,13,fixed_kernel,8.0439490519692,8.0,0.8397120641482984,8.686544517260625,7.988557127100579,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,94,0.9756789513004592,13,13,fixed_kernel,10.035193887049527,10.0,0.8397120641482984,10.646840509101288,6.095015491839125,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,94,0.9756789513004592,13,13,fixed_kernel,12.029343970087321,12.0,0.8397120641482984,12.608441119673355,4.814037665113251,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,94,0.9756789513004592,7,13,quadrature,2.0,1.8151523128843972,0.8397750181033152,2.203421601838473,10.171080091923645,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,94,0.9756789513004592,7,13,quadrature,4.0,3.9108538605999557,0.8397750181033152,4.439733105027491,10.993327625687277,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,94,0.9756789513004592,7,13,quadrature,6.0,5.940940827762012,0.8397750181033152,6.609235990553254,10.15393317588756,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,94,0.9756789513004592,7,13,quadrature,8.0,7.955801525865862,0.8397750181033152,8.638158298038348,7.976978725479356,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,94,0.9756789513004592,7,13,quadrature,10.0,9.964676508495877,0.8397750181033152,10.605795344802868,6.057953448028677,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,94,0.9756789513004592,7,13,quadrature,12.0,11.970579681827008,0.8397750181033152,12.572674458483846,4.772287154032047,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,94,0.9756789513004592,7,13,fixed_kernel,2.1691523876921197,2.0,0.8397750181033152,2.392158459391216,10.280793224323196,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,94,0.9756789513004592,7,13,fixed_kernel,4.087202231481876,4.0,0.8397750181033152,4.5369039615725,11.002678718140611,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,94,0.9756789513004592,7,13,fixed_kernel,6.058483480296899,6.0,0.8397750181033152,6.670236826703357,10.097466608532853,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,94,0.9756789513004592,7,13,fixed_kernel,8.043955624009273,8.0,0.8397750181033152,8.681697527414702,7.928212601048203,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,94,0.9756789513004592,7,13,fixed_kernel,10.035199155025795,10.0,0.8397750181033152,10.640299348075775,6.029777622768308,0.0,0.0
v,sphere0717v_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,94,0.9756789513004592,7,13,fixed_kernel,12.029348364771487,12.0,0.8397750181033152,12.60157316437044,4.7569060455073355,0.0,0.0
v,sphere0717v_crop.png,ContourDistMap 10% of radius,contour,distmap,93,0.9756789513004592,9,9,quadrature,2.0,1.8091977970958686,0.8525276130328308,2.245688395448851,12.284419772442545,0.0,0.0
v,sphere0717v_crop.png,ContourDistMap 10% of radius,contour,distmap,93,0.9756789513004592,9,9,quadrature,4.0,3.908093738514539,0.8525276130328308,4.505366232756629,12.634155818915715,0.0,0.0
v,sphere0717v_crop.png,ContourDistMap 10% of radius,contour,distmap,93,0.9756789513004592,9,9,quadrature,6.0,5.939124234179357,0.8525276130328308,6.568777242240246,9.479620704004107,0.0,0.0
v,sphere0717v_crop.png,ContourDistMap 10% of radius,contour,distmap,93,0.9756789513004592,9,9,quadrature,8.0,7.954445088692016,0.8525276130328308,8.532216712234508,6.652708902931348,0.0,0.0
v,sphere0717v_crop.png,ContourDistMap 10% of radius,contour,distmap,93,0.9756789513004592,9,9,quadrature,10.0,9.963593562014488,0.8525276130328308,10.480863761684756,4.808637616847555,0.0,0.0
v,sphere0717v_crop.png,ContourDistMap 10% of radius,contour,distmap,93,0.9756789513004592,9,9,quadrature,12.0,11.969678219109174,0.8525276130328308,12.445598415261031,3.7133201271752605,0.0,0.0
v,sphere0717v_crop.png,ContourDistMap 10% of radius,contour,distmap,93,0.9756789513004592,9,9,fixed_kernel,2.174121277892164,2.0,0.8525276130328308,2.446663871647162,12.535758539617044,0.0,0.0
v,sphere0717v_crop.png,ContourDistMap 10% of radius,contour,distmap,93,0.9756789513004592,9,9,fixed_kernel,4.089841479933355,4.0,0.8525276130328308,4.601909393287236,12.520483149929442,0.0,0.0
v,sphere0717v_crop.png,ContourDistMap 10% of radius,contour,distmap,93,0.9756789513004592,9,9,fixed_kernel,6.0602642954728845,6.0,0.8525276130328308,6.628715280019289,9.379970193231454,0.0,0.0
v,sphere0717v_crop.png,ContourDistMap 10% of radius,contour,distmap,93,0.9756789513004592,9,9,fixed_kernel,8.045296969719853,8.0,0.8525276130328308,8.576267511021294,6.599763107562827,0.0,0.0
v,sphere0717v_crop.png,ContourDistMap 10% of radius,contour,distmap,93,0.9756789513004592,9,9,fixed_kernel,10.036274375034964,10.0,0.8525276130328308,10.516255521444183,4.78246337707908,0.0,0.0
v,sphere0717v_crop.png,ContourDistMap 10% of radius,contour,distmap,93,0.9756789513004592,9,9,fixed_kernel,12.030245356225427,12.0,0.8525276130328308,12.475438358505318,3.7006144853854748,0.0,0.0
v,sphere0717v_crop.png,ContourDistMap 14% of radius,contour,distmap,93,0.9756789513004592,13,13,quadrature,2.0,1.8152955846008036,0.8394652705912417,0.0,-100.0,0.0,0.0
v,sphere0717v_crop.png,ContourDistMap 14% of radius,contour,distmap,93,0.9756789513004592,13,13,quadrature,4.0,3.910920359643133,0.8394652705912417,4.441995755713366,11.04989389283415,0.0,0.0
v,sphere0717v_crop.png,ContourDistMap 14% of radius,contour,distmap,93,0.9756789513004592,13,13,quadrature,6.0,5.94098460353763,0.8394652705912417,6.613490812170554,10.224846869509227,0.0,0.0
v,sphere0717v_crop.png,ContourDistMap 14% of radius,contour,distmap,93,0.9756789513004592,13,13,quadrature,8.0,7.955834215182665,0.8394652705912417,8.640508035937906,8.00635044922382,0.0,0.0
v,sphere0717v_crop.png,ContourDistMap 14% of radius,contour,distmap,93,0.9756789513004592,13,13,quadrature,10.0,9.964702607678323,0.8394652705912417,10.607070426736254,6.070704267362537,0.0,0.0
v,sphere0717v_crop.png,ContourDistMap 14% of radius,contour,distmap,93,0.9756789513004592,13,13,quadrature,12.0,11.970601407593152,0.8394652705912417,12.571579276182867,4.763160634857222,0.0,0.0
v,sphere0717v_crop.png,ContourDistMap 14% of radius,contour,distmap,93,0.9756789513004592,13,13,fixed_kernel,2.169032489505131,2.0,0.8394652705912417,2.3896655824008235,10.171958878588775,0.0,0.0
v,sphere0717v_crop.png,ContourDistMap 14% of radius,contour,distmap,93,0.9756789513004592,13,13,fixed_kernel,4.08713860060175,4.0,0.8394652705912417,4.539201189433156,11.060613133228426,0.0,0.0
v,sphere0717v_crop.png,ContourDistMap 14% of radius,contour,distmap,93,0.9756789513004592,13,13,fixed_kernel,6.058440553519431,6.0,0.8394652705912417,6.674391275475805,10.1668196050642,0.0,0.0
v,sphere0717v_crop.png,ContourDistMap 14% of radius,contour,distmap,93,0.9756789513004592,13,13,fixed_kernel,8.043923292804875,8.0,0.8394652705912417,8.683982078588857,7.957047357183294,0.0,0.0
v,sphere0717v_crop.png,ContourDistMap 14% of radius,contour,distmap,93,0.9756789513004592,13,13,fixed_kernel,10.03517323918869,10.0,0.8394652705912417,10.641482021699183,6.041836728266689,0.0,0.0
v,sphere0717v_crop.png,ContourDistMap 14% of radius,contour,distmap,93,0.9756789513004592,13,13,fixed_kernel,12.029326745106262,12.0,0.8394652705912417,12.600453261266864,4.747784545738988,0.0,0.0
v,sphere0717v_crop.png,ContourDistMap 20% of radius,contour,distmap,93,0.9756789513004592,18,18,quadrature,2.0,1.8226369380658454,0.8234042700872761,2.154003166528926,7.700158326446305,0.0,0.0
v,sphere0717v_crop.png,ContourDistMap 20% of radius,contour,distmap,93,0.9756789513004592,18,18,quadrature,4.0,3.9143333286783384,0.8234042700872761,4.334474252881124,8.361856322028105,0.0,0.0
v,sphere0717v_crop.png,ContourDistMap 20% of radius,contour,distmap,93,0.9756789513004592,18,18,quadrature,6.0,5.943231899228066,0.8234042700872761,6.5251038730352535,8.751731217254225,0.0,0.0
